l2	l2	l2	l2	l2	l2	l2	l2
10/18/2019 05:48:24 pm	14.188	1.588	8.727	3.730E-11	0.0379	0.208	1.166E-12
10/18/2019 05:48:24 pm	14.189	1.588	8.727	1.776E-11	0.0379	0.208	2.318E-12
10/18/2019 05:48:24 pm	14.190	1.606	8.727	-6.644E-10	0.0383	0.208	-1.427E-11
10/18/2019 05:48:24 pm	14.191	1.606	8.727	-6.821E-10	0.0383	0.208	-1.658E-11
10/18/2019 05:48:24 pm	14.192	1.623	8.727	-1.776E-11	0.0387	0.208	-2.318E-12
10/18/2019 05:48:24 pm	14.193	1.623	8.727	-8.882E-13	0.0387	0.208	-1.166E-12
10/18/2019 05:48:24 pm	14.194	1.641	8.727	0.000	0.0392	0.208	1.166E-12
10/18/2019 05:48:24 pm	14.195	1.641	8.727	1.865E-11	0.0392	0.208	1.749E-12
10/18/2019 05:48:24 pm	14.196	1.658	8.727	3.730E-11	0.0396	0.208	0.000
10/18/2019 05:48:24 pm	14.197	1.658	8.727	1.865E-11	0.0396	0.208	-1.166E-12
10/18/2019 05:48:24 pm	14.198	1.676	8.727	-1.954E-11	0.0400	0.208	-5.690E-13
10/18/2019 05:48:24 pm	14.199	1.676	8.727	-3.730E-11	0.0400	0.208	5.829E-13
10/18/2019 05:48:24 pm	14.200	1.693	8.727	-1.776E-11	0.0404	0.208	1.152E-12
10/18/2019 05:48:24 pm	14.201	1.693	8.727	-1.865E-11	0.0404	0.208	5.829E-13
10/18/2019 05:48:24 pm	14.202	1.710	8.727	6.457E-10	0.0408	0.208	1.484E-11
10/18/2019 05:48:24 pm	14.203	1.710	8.727	6.839E-10	0.0408	0.208	1.427E-11
10/18/2019 05:48:24 pm	14.204	1.728	8.727	3.642E-11	0.0412	0.208	-5.690E-13
10/18/2019 05:48:24 pm	14.205	1.728	8.727	1.776E-11	0.0412	0.208	5.829E-13
10/18/2019 05:48:24 pm	14.206	1.745	8.727	-484.814	0.0417	0.208	-11.574
10/18/2019 05:48:24 pm	14.207	1.745	8.727	-969.627	0.0417	0.208	-23.148
10/18/2019 05:48:24 pm	14.208	1.763	5.818	-969.627	0.0421	0.139	-23.148
10/18/2019 05:48:24 pm	14.209	1.763	5.818	-1.790E-10	0.0421	0.139	-5.732E-12
10/18/2019 05:48:24 pm	14.210	1.763	5.818	969.627	0.0421	0.139	23.148
10/18/2019 05:48:24 pm	14.211	1.780	8.727	969.627	0.0425	0.208	23.148
10/18/2019 05:48:24 pm	14.212	1.780	8.727	484.814	0.0425	0.208	11.574
10/18/2019 05:48:24 pm	14.213	1.798	8.727	-1.954E-11	0.0429	0.208	-5.829E-13
10/18/2019 05:48:24 pm	14.214	1.798	8.727	1.954E-11	0.0429	0.208	5.829E-13
10/18/2019 05:48:24 pm	14.215	1.815	8.727	-484.814	0.0433	0.208	-11.574
10/18/2019 05:48:24 pm	14.216	1.815	8.727	-969.627	0.0433	0.208	-23.148
10/18/2019 05:48:24 pm	14.217	1.833	5.818	-969.627	0.0437	0.139	-23.148
10/18/2019 05:48:24 pm	14.218	1.833	5.818	-3.730E-11	0.0437	0.139	1.166E-12
10/18/2019 05:48:24 pm	14.219	1.833	5.818	969.627	0.0437	0.139	23.148
10/18/2019 05:48:24 pm	14.220	1.850	8.727	484.814	0.0442	0.208	11.574
10/18/2019 05:48:24 pm	14.221	1.850	8.727	-484.814	0.0442	0.208	-11.574
10/18/2019 05:48:24 pm	14.222	1.868	5.818	-969.627	0.0446	0.139	-23.148
10/18/2019 05:48:24 pm	14.223	1.868	5.818	1.599E-10	0.0446	0.139	5.149E-12
10/18/2019 05:48:24 pm	14.224	1.868	5.818	969.627	0.0446	0.139	23.148
10/18/2019 05:48:24 pm	14.225	1.885	8.727	969.627	0.0450	0.208	23.148
10/18/2019 05:48:24 pm	14.226	1.885	8.727	484.814	0.0450	0.208	11.574
10/18/2019 05:48:24 pm	14.227	1.902	8.727	-484.814	0.0454	0.208	-11.574
10/18/2019 05:48:24 pm	14.228	1.902	8.727	-969.627	0.0454	0.208	-23.148
10/18/2019 05:48:24 pm	14.229	1.920	5.818	-969.627	0.0458	0.139	-23.148
10/18/2019 05:48:24 pm	14.230	1.920	5.818	-484.814	0.0458	0.139	-11.574
10/18/2019 05:48:24 pm	14.231	1.920	5.818	5.045E-10	0.0458	0.139	1.027E-11
10/18/2019 05:48:24 pm	14.232	1.937	5.818	4.121E-10	0.0462	0.139	1.144E-11
10/18/2019 05:48:24 pm	14.233	1.937	5.818	484.814	0.0462	0.139	11.574
10/18/2019 05:48:24 pm	14.234	1.937	5.818	969.627	0.0462	0.139	23.148
10/18/2019 05:48:24 pm	14.235	1.955	8.727	484.814	0.0467	0.208	11.574
10/18/2019 05:48:24 pm	14.236	1.955	8.727	-484.814	0.0467	0.208	-11.574
10/18/2019 05:48:24 pm	14.237	1.972	5.818	-969.627	0.0471	0.139	-23.148
10/18/2019 05:48:24 pm	14.238	1.972	5.818	-484.814	0.0471	0.139	-11.574
10/18/2019 05:48:24 pm	14.239	1.972	5.818	3.642E-11	0.0471	0.139	-1.735E-12
10/18/2019 05:48:24 pm	14.240	1.990	5.818	0.000	0.0475	0.139	-5.829E-13
10/18/2019 05:48:24 pm	14.241	1.990	5.818	484.814	0.0475	0.139	11.574
10/18/2019 05:48:24 pm	14.242	1.990	5.818	969.627	0.0475	0.139	23.148
10/18/2019 05:48:24 pm	14.243	2.007	8.727	484.814	0.0479	0.208	11.574
10/18/2019 05:48:24 pm	14.244	2.007	8.727	-484.814	0.0479	0.208	-11.574
10/18/2019 05:48:24 pm	14.245	2.025	5.818	-969.627	0.0483	0.139	-23.148
10/18/2019 05:48:24 pm	14.246	2.025	5.818	-484.814	0.0483	0.139	-11.574
10/18/2019 05:48:24 pm	14.247	2.025	5.818	3.939E-10	0.0483	0.139	9.701E-12
10/18/2019 05:48:24 pm	14.248	2.042	5.818	4.672E-10	0.0487	0.139	1.085E-11
10/18/2019 05:48:24 pm	14.249	2.042	5.818	7.372E-11	0.0487	0.139	1.735E-12
10/18/2019 05:48:24 pm	14.250	2.042	5.818	3.730E-11	0.0487	0.139	1.749E-12
10/18/2019 05:48:24 pm	14.251	2.059	5.818	-4.303E-10	0.0492	0.139	-1.027E-11
10/18/2019 05:48:24 pm	14.252	2.059	5.818	-4.303E-10	0.0492	0.139	-1.144E-11
10/18/2019 05:48:24 pm	14.253	2.059	5.818	0.000	0.0492	0.139	0.000
10/18/2019 05:48:24 pm	14.254	2.077	5.818	-3.730E-11	0.0496	0.139	5.690E-13
10/18/2019 05:48:24 pm	14.255	2.077	5.818	-7.416E-11	0.0496	0.139	-5.829E-13
10/18/2019 05:48:24 pm	14.256	2.077	5.818	-3.686E-11	0.0496	0.139	-1.735E-12
10/18/2019 05:48:24 pm	14.257	2.094	5.818	3.686E-11	0.0500	0.139	-5.829E-13
10/18/2019 05:48:24 pm	14.258	2.094	5.818	7.416E-11	0.0500	0.139	1.735E-12
10/18/2019 05:48:24 pm	14.259	2.094	5.818	3.730E-11	0.0500	0.139	1.749E-12
10/18/2019 05:48:24 pm	14.260	2.112	5.818	-3.730E-11	0.0504	0.139	1.388E-14
10/18/2019 05:48:24 pm	14.261	2.112	5.818	-7.416E-11	0.0504	0.139	-2.331E-12
10/18/2019 05:48:24 pm	14.262	2.112	5.818	-484.814	0.0504	0.139	-11.574
10/18/2019 05:48:24 pm	14.263	2.129	5.818	-969.627	0.0508	0.139	-23.148
10/18/2019 05:48:24 pm	14.264	2.129	2.909	-484.814	0.0508	0.069	-11.574
10/18/2019 05:48:24 pm	14.265	2.129	2.909	484.814	0.0508	0.069	11.574
10/18/2019 05:48:24 pm	14.266	2.129	5.818	969.627	0.0508	0.139	23.148
10/18/2019 05:48:24 pm	14.267	2.147	5.818	484.814	0.0512	0.139	11.574
10/18/2019 05:48:24 pm	14.268	2.147	5.818	-4.672E-10	0.0512	0.139	-1.028E-11
10/18/2019 05:48:24 pm	14.269	2.147	5.818	-484.814	0.0512	0.139	-11.574
10/18/2019 05:48:24 pm	14.270	2.164	5.818	-969.627	0.0517	0.139	-23.148
10/18/2019 05:48:24 pm	14.271	2.164	2.909	-484.814	0.0517	0.069	-11.574
10/18/2019 05:48:24 pm	14.272	2.164	2.909	484.814	0.0517	0.069	11.574
10/18/2019 05:48:24 pm	14.273	2.164	5.818	969.627	0.0517	0.139	23.148
10/18/2019 05:48:24 pm	14.274	2.182	5.818	484.814	0.0521	0.139	11.574
10/18/2019 05:48:24 pm	14.275	2.182	5.818	1.115E-10	0.0521	0.139	-1.152E-12
10/18/2019 05:48:24 pm	14.276	2.182	5.818	-484.814	0.0521	0.139	-11.574
10/18/2019 05:48:24 pm	14.277	2.199	5.818	-969.627	0.0525	0.139	-23.148
10/18/2019 05:48:24 pm	14.278	2.199	2.909	-484.814	0.0525	0.069	-11.574
10/18/2019 05:48:24 pm	14.279	2.199	2.909	484.814	0.0525	0.069	11.574
10/18/2019 05:48:24 pm	14.280	2.199	5.818	484.814	0.0525	0.139	11.574
10/18/2019 05:48:24 pm	14.281	2.217	5.818	-484.814	0.0529	0.139	-11.574
10/18/2019 05:48:24 pm	14.282	2.217	2.909	-484.814	0.0529	0.069	-11.574
10/18/2019 05:48:24 pm	14.283	2.217	2.909	484.814	0.0529	0.069	11.574
10/18/2019 05:48:24 pm	14.284	2.217	5.818	484.814	0.0529	0.139	11.574
10/18/2019 05:48:24 pm	14.285	2.234	5.818	-484.814	0.0533	0.139	-11.574
10/18/2019 05:48:24 pm	14.286	2.234	2.909	-484.814	0.0533	0.069	-11.574
10/18/2019 05:48:24 pm	14.287	2.234	2.909	484.814	0.0533	0.069	11.574
10/18/2019 05:48:24 pm	14.288	2.234	5.818	484.814	0.0533	0.139	11.574
10/18/2019 05:48:24 pm	14.289	2.251	5.818	-484.814	0.0537	0.139	-11.574
10/18/2019 05:48:24 pm	14.290	2.251	2.909	-484.814	0.0537	0.069	-11.574
10/18/2019 05:48:24 pm	14.291	2.251	2.909	484.814	0.0537	0.069	11.574
10/18/2019 05:48:24 pm	14.292	2.251	5.818	484.814	0.0537	0.139	11.574
10/18/2019 05:48:24 pm	14.293	2.269	5.818	-484.814	0.0542	0.139	-11.574
10/18/2019 05:48:24 pm	14.294	2.269	2.909	-484.814	0.0542	0.069	-11.574
10/18/2019 05:48:24 pm	14.295	2.269	2.909	484.814	0.0542	0.069	11.574
10/18/2019 05:48:24 pm	14.296	2.269	5.818	484.814	0.0542	0.139	11.574
10/18/2019 05:48:24 pm	14.297	2.286	5.818	-969.627	0.0546	0.139	-23.148
10/18/2019 05:48:24 pm	14.298	2.286	2.909	-1454.441	0.0546	0.069	-34.722
10/18/2019 05:48:24 pm	14.299	2.286	0.000	-4.674E-10	0.0546	0.000	-1.318E-11
10/18/2019 05:48:24 pm	14.300	2.286	2.909	1454.441	0.0546	0.069	34.722
10/18/2019 05:48:24 pm	14.301	2.286	5.818	969.627	0.0546	0.139	23.148
10/18/2019 05:48:24 pm	14.302	2.304	5.818	-969.627	0.0550	0.139	-23.148
10/18/2019 05:48:24 pm	14.303	2.304	2.909	-1454.441	0.0550	0.069	-34.722
10/18/2019 05:48:24 pm	14.304	2.304	0.000	3.686E-11	0.0550	0.000	1.159E-12
10/18/2019 05:48:24 pm	14.305	2.304	2.909	1454.441	0.0550	0.069	34.722
10/18/2019 05:48:24 pm	14.306	2.304	5.818	969.627	0.0550	0.139	23.148
10/18/2019 05:48:24 pm	14.307	2.321	5.818	-969.627	0.0554	0.139	-23.148
10/18/2019 05:48:24 pm	14.308	2.321	2.909	-1454.441	0.0554	0.069	-34.722
10/18/2019 05:48:24 pm	14.309	2.321	0.000	2.152E-10	0.0554	0.000	5.718E-12
10/18/2019 05:48:24 pm	14.310	2.321	2.909	1454.441	0.0554	0.069	34.722
10/18/2019 05:48:24 pm	14.311	2.321	5.818	969.627	0.0554	0.139	23.148
10/18/2019 05:48:24 pm	14.312	2.339	5.818	-969.627	0.0558	0.139	-23.148
10/18/2019 05:48:24 pm	14.313	2.339	2.909	-1454.441	0.0558	0.069	-34.722
10/18/2019 05:48:24 pm	14.314	2.339	0.000	-3.686E-11	0.0558	0.000	2.311E-12
10/18/2019 05:48:24 pm	14.315	2.339	2.909	1454.441	0.0558	0.069	34.722
10/18/2019 05:48:24 pm	14.316	2.339	5.818	969.627	0.0558	0.139	23.148
10/18/2019 05:48:24 pm	14.317	2.356	5.818	-969.627	0.0562	0.139	-23.148
10/18/2019 05:48:24 pm	14.318	2.356	2.909	-1939.254	0.0562	0.069	-46.296
10/18/2019 05:48:24 pm	14.319	2.356	0.000	-969.627	0.0562	0.000	-23.148
10/18/2019 05:48:24 pm	14.320	2.356	0.000	969.627	0.0562	0.000	23.148
10/18/2019 05:48:24 pm	14.321	2.356	2.909	1939.254	0.0562	0.069	46.296
10/18/2019 05:48:24 pm	14.322	2.356	5.818	969.627	0.0562	0.139	23.148
10/18/2019 05:48:24 pm	14.323	2.374	5.818	-969.627	0.0567	0.139	-23.148
10/18/2019 05:48:24 pm	14.324	2.374	2.909	-1939.254	0.0567	0.069	-46.296
10/18/2019 05:48:24 pm	14.325	2.374	0.000	-969.627	0.0567	0.000	-23.148
10/18/2019 05:48:24 pm	14.326	2.374	0.000	969.627	0.0567	0.000	23.148
10/18/2019 05:48:24 pm	14.327	2.374	2.909	1939.254	0.0567	0.069	46.296
10/18/2019 05:48:24 pm	14.328	2.374	5.818	969.627	0.0567	0.139	23.148
10/18/2019 05:48:24 pm	14.329	2.391	5.818	-969.627	0.0571	0.139	-23.148
10/18/2019 05:48:24 pm	14.330	2.391	2.909	-1939.254	0.0571	0.069	-46.296
10/18/2019 05:48:24 pm	14.331	2.391	0.000	-1454.441	0.0571	0.000	-34.722
10/18/2019 05:48:24 pm	14.332	2.391	0.000	0.000	0.0571	0.000	-5.777E-13
10/18/2019 05:48:24 pm	14.333	2.391	0.000	1454.441	0.0571	0.000	34.722
10/18/2019 05:48:24 pm	14.334	2.391	2.909	1939.254	0.0571	0.069	46.296
10/18/2019 05:48:24 pm	14.335	2.391	5.818	969.627	0.0571	0.139	23.148
10/18/2019 05:48:24 pm	14.336	2.409	5.818	-969.627	0.0575	0.139	-23.148
10/18/2019 05:48:24 pm	14.337	2.409	2.909	-1939.254	0.0575	0.069	-46.296
10/18/2019 05:48:24 pm	14.338	2.409	0.000	-1454.441	0.0575	0.000	-34.722
10/18/2019 05:48:24 pm	14.339	2.409	0.000	0.000	0.0575	0.000	0.000
10/18/2019 05:48:24 pm	14.340	2.409	0.000	1454.441	0.0575	0.000	34.722
10/18/2019 05:48:24 pm	14.341	2.409	2.909	1939.254	0.0575	0.069	46.296
10/18/2019 05:48:24 pm	14.342	2.409	5.818	969.627	0.0575	0.139	23.148
10/18/2019 05:48:24 pm	14.343	2.426	5.818	-969.627	0.0579	0.139	-23.148
10/18/2019 05:48:24 pm	14.344	2.426	2.909	-1939.254	0.0579	0.069	-46.296
10/18/2019 05:48:24 pm	14.345	2.426	0.000	-1454.441	0.0579	0.000	-34.722
10/18/2019 05:48:24 pm	14.346	2.426	0.000	-484.814	0.0579	0.000	-11.574
10/18/2019 05:48:24 pm	14.347	2.426	0.000	484.814	0.0579	0.000	11.574
10/18/2019 05:48:24 pm	14.348	2.426	0.000	1454.441	0.0579	0.000	34.722
10/18/2019 05:48:24 pm	14.349	2.426	2.909	1939.254	0.0579	0.069	46.296
10/18/2019 05:48:24 pm	14.350	2.426	5.818	969.627	0.0579	0.139	23.148
10/18/2019 05:48:24 pm	14.351	2.443	5.818	-969.627	0.0583	0.139	-23.148
10/18/2019 05:48:24 pm	14.352	2.443	2.909	-1939.254	0.0583	0.069	-46.296
10/18/2019 05:48:24 pm	14.353	2.443	0.000	-1454.441	0.0583	0.000	-34.722
10/18/2019 05:48:24 pm	14.354	2.443	0.000	-484.814	0.0583	0.000	-11.574
10/18/2019 05:48:24 pm	14.355	2.443	0.000	0.000	0.0583	0.000	0.000
10/18/2019 05:48:24 pm	14.356	2.443	0.000	0.000	0.0583	0.000	0.000
10/18/2019 05:48:24 pm	14.357	2.443	0.000	484.814	0.0583	0.000	11.574
10/18/2019 05:48:24 pm	14.358	2.443	0.000	1454.441	0.0583	0.000	34.722
10/18/2019 05:48:24 pm	14.359	2.443	2.909	1939.254	0.0583	0.069	46.296
10/18/2019 05:48:24 pm	14.360	2.443	5.818	969.627	0.0583	0.139	23.148
10/18/2019 05:48:24 pm	14.361	2.461	5.818	-969.627	0.0587	0.139	-23.148
10/18/2019 05:48:24 pm	14.362	2.461	2.909	-1939.254	0.0587	0.069	-46.296
10/18/2019 05:48:24 pm	14.363	2.461	0.000	-1454.441	0.0587	0.000	-34.722
10/18/2019 05:48:24 pm	14.364	2.461	0.000	-484.814	0.0587	0.000	-11.574
10/18/2019 05:48:24 pm	14.365	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.366	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.367	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.368	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.369	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.370	2.461	0.000	484.814	0.0587	0.000	11.574
10/18/2019 05:48:24 pm	14.371	2.461	0.000	1454.441	0.0587	0.000	34.722
10/18/2019 05:48:24 pm	14.372	2.461	2.909	1939.254	0.0587	0.069	46.296
10/18/2019 05:48:24 pm	14.373	2.461	5.818	969.627	0.0587	0.139	23.148
10/18/2019 05:48:24 pm	14.374	2.478	5.818	-969.627	0.0592	0.139	-23.148
10/18/2019 05:48:24 pm	14.375	2.478	2.909	-1939.254	0.0592	0.069	-46.296
10/18/2019 05:48:24 pm	14.376	2.478	0.000	-1454.441	0.0592	0.000	-34.722
10/18/2019 05:48:24 pm	14.377	2.478	0.000	-484.814	0.0592	0.000	-11.574
10/18/2019 05:48:24 pm	14.378	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.379	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.380	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.381	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.382	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.383	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.384	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.385	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.386	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.387	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.388	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.389	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.390	2.478	0.000	484.814	0.0592	0.000	11.574
10/18/2019 05:48:24 pm	14.391	2.478	0.000	1454.441	0.0592	0.000	34.722
10/18/2019 05:48:24 pm	14.392	2.478	2.909	1939.254	0.0592	0.069	46.296
10/18/2019 05:48:24 pm	14.393	2.478	5.818	969.627	0.0592	0.139	23.148
10/18/2019 05:48:24 pm	14.394	2.496	5.818	-969.627	0.0596	0.139	-23.148
10/18/2019 05:48:24 pm	14.395	2.496	2.909	-1939.254	0.0596	0.069	-46.296
10/18/2019 05:48:24 pm	14.396	2.496	0.000	-1454.441	0.0596	0.000	-34.722
10/18/2019 05:48:24 pm	14.397	2.496	0.000	-484.814	0.0596	0.000	-11.574
10/18/2019 05:48:24 pm	14.398	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.399	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.400	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.401	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.402	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.403	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.404	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.405	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.406	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.407	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.408	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.409	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.410	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.411	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.412	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.413	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.414	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.415	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.416	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.417	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.418	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.419	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.420	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.421	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.422	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.423	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.424	2.496	0.000	0.000	0.0596	0.000	0.000
10/18/2019 05:48:24 pm	14.425	2.496	0.000	-484.814	0.0596	0.000	-11.574
10/18/2019 05:48:24 pm	14.426	2.496	0.000	-1454.441	0.0596	0.000	-34.722
10/18/2019 05:48:24 pm	14.427	2.496	-2.909	-1939.254	0.0596	-0.069	-46.296
10/18/2019 05:48:24 pm	14.428	2.496	-5.818	-969.627	0.0596	-0.139	-23.148
10/18/2019 05:48:24 pm	14.429	2.478	-5.818	969.627	0.0592	-0.139	23.148
10/18/2019 05:48:24 pm	14.430	2.478	-2.909	1939.254	0.0592	-0.069	46.296
10/18/2019 05:48:24 pm	14.431	2.478	0.000	1454.441	0.0592	0.000	34.722
10/18/2019 05:48:24 pm	14.432	2.478	0.000	484.814	0.0592	0.000	11.574
10/18/2019 05:48:24 pm	14.433	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.434	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.435	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.436	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.437	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.438	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.439	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.440	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.441	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.442	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.443	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.444	2.478	0.000	0.000	0.0592	0.000	0.000
10/18/2019 05:48:24 pm	14.445	2.478	0.000	-484.814	0.0592	0.000	-11.574
10/18/2019 05:48:24 pm	14.446	2.478	0.000	-1454.441	0.0592	0.000	-34.722
10/18/2019 05:48:24 pm	14.447	2.478	-2.909	-1939.254	0.0592	-0.069	-46.296
10/18/2019 05:48:24 pm	14.448	2.478	-5.818	-969.627	0.0592	-0.139	-23.148
10/18/2019 05:48:24 pm	14.449	2.461	-5.818	969.627	0.0587	-0.139	23.148
10/18/2019 05:48:24 pm	14.450	2.461	-2.909	1939.254	0.0587	-0.069	46.296
10/18/2019 05:48:24 pm	14.451	2.461	0.000	1454.441	0.0587	0.000	34.722
10/18/2019 05:48:24 pm	14.452	2.461	0.000	484.814	0.0587	0.000	11.574
10/18/2019 05:48:24 pm	14.453	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.454	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.455	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.456	2.461	0.000	0.000	0.0587	0.000	0.000
10/18/2019 05:48:24 pm	14.457	2.461	0.000	-484.814	0.0587	0.000	-11.574
10/18/2019 05:48:24 pm	14.458	2.461	0.000	-1454.441	0.0587	0.000	-34.722
10/18/2019 05:48:24 pm	14.459	2.461	-2.909	-1939.254	0.0587	-0.069	-46.296
10/18/2019 05:48:24 pm	14.460	2.461	-5.818	-969.627	0.0587	-0.139	-23.148
10/18/2019 05:48:24 pm	14.461	2.443	-5.818	969.627	0.0583	-0.139	23.148
10/18/2019 05:48:24 pm	14.462	2.443	-2.909	1939.254	0.0583	-0.069	46.296
10/18/2019 05:48:24 pm	14.463	2.443	0.000	1454.441	0.0583	0.000	34.722
10/18/2019 05:48:24 pm	14.464	2.443	0.000	484.814	0.0583	0.000	11.574
10/18/2019 05:48:24 pm	14.465	2.443	0.000	0.000	0.0583	0.000	0.000
10/18/2019 05:48:24 pm	14.466	2.443	0.000	0.000	0.0583	0.000	0.000
10/18/2019 05:48:24 pm	14.467	2.443	0.000	-484.814	0.0583	0.000	-11.574
10/18/2019 05:48:24 pm	14.468	2.443	0.000	-1454.441	0.0583	0.000	-34.722
10/18/2019 05:48:24 pm	14.469	2.443	-2.909	-1939.254	0.0583	-0.069	-46.296
10/18/2019 05:48:24 pm	14.470	2.443	-5.818	-969.627	0.0583	-0.139	-23.148
10/18/2019 05:48:24 pm	14.471	2.426	-5.818	969.627	0.0579	-0.139	23.148
10/18/2019 05:48:24 pm	14.472	2.426	-2.909	1939.254	0.0579	-0.069	46.296
10/18/2019 05:48:24 pm	14.473	2.426	0.000	1454.441	0.0579	0.000	34.722
10/18/2019 05:48:24 pm	14.474	2.426	0.000	484.814	0.0579	0.000	11.574
10/18/2019 05:48:24 pm	14.475	2.426	0.000	-484.814	0.0579	0.000	-11.574
10/18/2019 05:48:24 pm	14.476	2.426	0.000	-1454.441	0.0579	0.000	-34.722
10/18/2019 05:48:24 pm	14.477	2.426	-2.909	-1939.254	0.0579	-0.069	-46.296
10/18/2019 05:48:24 pm	14.478	2.426	-5.818	-969.627	0.0579	-0.139	-23.148
10/18/2019 05:48:24 pm	14.479	2.409	-5.818	969.627	0.0575	-0.139	23.148
10/18/2019 05:48:24 pm	14.480	2.409	-2.909	1939.254	0.0575	-0.069	46.296
10/18/2019 05:48:24 pm	14.481	2.409	0.000	1454.441	0.0575	0.000	34.722
10/18/2019 05:48:24 pm	14.482	2.409	0.000	484.814	0.0575	0.000	11.574
10/18/2019 05:48:24 pm	14.483	2.409	0.000	-484.814	0.0575	0.000	-11.574
10/18/2019 05:48:24 pm	14.484	2.409	0.000	-1454.441	0.0575	0.000	-34.722
