Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 06:33:49 pm	0.243	0.611	0.000	969.627	0.0146	0.000	23.148
10/18/2019 06:33:49 pm	0.244	0.611	2.909	1939.254	0.0146	0.069	46.296
10/18/2019 06:33:49 pm	0.245	0.611	5.818	969.627	0.0146	0.139	23.148
10/18/2019 06:33:49 pm	0.246	0.628	5.818	-969.627	0.0150	0.139	-23.148
10/18/2019 06:33:49 pm	0.247	0.628	2.909	-1454.441	0.0150	0.069	-34.722
10/18/2019 06:33:49 pm	0.248	0.628	0.000	-9.326E-12	0.0150	0.000	-2.914E-13
10/18/2019 06:33:49 pm	0.249	0.628	2.909	1454.441	0.0150	0.069	34.722
10/18/2019 06:33:49 pm	0.250	0.628	5.818	969.627	0.0150	0.139	23.148
10/18/2019 06:33:49 pm	0.251	0.646	5.818	-969.627	0.0154	0.139	-23.148
10/18/2019 06:33:49 pm	0.252	0.646	2.909	-1939.254	0.0154	0.069	-46.296
10/18/2019 06:33:49 pm	0.253	0.646	0.000	-969.627	0.0154	0.000	-23.148
10/18/2019 06:33:49 pm	0.254	0.646	0.000	969.627	0.0154	0.000	23.148
10/18/2019 06:33:49 pm	0.255	0.646	2.909	1939.254	0.0154	0.069	46.296
10/18/2019 06:33:49 pm	0.256	0.646	5.818	969.627	0.0154	0.139	23.148
10/18/2019 06:33:49 pm	0.257	0.663	5.818	-969.627	0.0158	0.139	-23.148
10/18/2019 06:33:49 pm	0.258	0.663	2.909	-1454.441	0.0158	0.069	-34.722
10/18/2019 06:33:49 pm	0.259	0.663	0.000	1.821E-11	0.0158	0.000	1.457E-13
10/18/2019 06:33:49 pm	0.260	0.663	2.909	1454.441	0.0158	0.069	34.722
10/18/2019 06:33:49 pm	0.261	0.663	5.818	969.627	0.0158	0.139	23.148
10/18/2019 06:33:49 pm	0.262	0.681	5.818	-969.627	0.0163	0.139	-23.148
10/18/2019 06:33:49 pm	0.263	0.681	2.909	-1939.254	0.0163	0.069	-46.296
10/18/2019 06:33:49 pm	0.264	0.681	0.000	-969.627	0.0163	0.000	-23.148
10/18/2019 06:33:49 pm	0.265	0.681	0.000	969.627	0.0163	0.000	23.148
10/18/2019 06:33:49 pm	0.266	0.681	2.909	1939.254	0.0163	0.069	46.296
10/18/2019 06:33:49 pm	0.267	0.681	5.818	969.627	0.0163	0.139	23.148
10/18/2019 06:33:49 pm	0.268	0.698	5.818	-969.627	0.0167	0.139	-23.148
10/18/2019 06:33:49 pm	0.269	0.698	2.909	-1454.441	0.0167	0.069	-34.722
10/18/2019 06:33:49 pm	0.270	0.698	0.000	1.821E-11	0.0167	0.000	-2.914E-13
10/18/2019 06:33:49 pm	0.271	0.698	2.909	1454.441	0.0167	0.069	34.722
10/18/2019 06:33:49 pm	0.272	0.698	5.818	969.627	0.0167	0.139	23.148
10/18/2019 06:33:49 pm	0.273	0.716	5.818	-969.627	0.0171	0.139	-23.148
10/18/2019 06:33:49 pm	0.274	0.716	2.909	-1939.254	0.0171	0.069	-46.296
10/18/2019 06:33:49 pm	0.275	0.716	0.000	-969.627	0.0171	0.000	-23.148
10/18/2019 06:33:49 pm	0.276	0.716	0.000	969.627	0.0171	0.000	23.148
10/18/2019 06:33:49 pm	0.277	0.716	2.909	1939.254	0.0171	0.069	46.296
