s2	s2	s2	s2	s2	s2	s2	s2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 05:47:28 pm	6.600	-0.541	-2.909	-1939.254	-0.0129	-0.069	-46.296
10/18/2019 05:47:28 pm	6.601	-0.541	-5.818	-969.627	-0.0129	-0.139	-23.148
10/18/2019 05:47:28 pm	6.602	-0.559	-5.818	969.627	-0.0133	-0.139	23.148
10/18/2019 05:47:28 pm	6.603	-0.559	-2.909	1939.254	-0.0133	-0.069	46.296
10/18/2019 05:47:28 pm	6.604	-0.559	0.000	1454.441	-0.0133	0.000	34.722
10/18/2019 05:47:28 pm	6.605	-0.559	0.000	484.814	-0.0133	0.000	11.574
10/18/2019 05:47:28 pm	6.606	-0.559	0.000	-484.814	-0.0133	0.000	-11.574
10/18/2019 05:47:28 pm	6.607	-0.559	0.000	-1454.441	-0.0133	0.000	-34.722
10/18/2019 05:47:28 pm	6.608	-0.559	-2.909	-1939.254	-0.0133	-0.069	-46.296
10/18/2019 05:47:28 pm	6.609	-0.559	-5.818	-969.627	-0.0133	-0.139	-23.148
10/18/2019 05:47:28 pm	6.610	-0.576	-5.818	969.627	-0.0137	-0.139	23.148
10/18/2019 05:47:28 pm	6.611	-0.576	-2.909	1939.254	-0.0137	-0.069	46.296
10/18/2019 05:47:28 pm	6.612	-0.576	0.000	1454.441	-0.0137	0.000	34.722
10/18/2019 05:47:28 pm	6.613	-0.576	0.000	484.814	-0.0137	0.000	11.574
10/18/2019 05:47:28 pm	6.614	-0.576	0.000	-484.814	-0.0137	0.000	-11.574
10/18/2019 05:47:28 pm	6.615	-0.576	0.000	-1454.441	-0.0137	0.000	-34.722
10/18/2019 05:47:28 pm	6.616	-0.576	-2.909	-1939.254	-0.0137	-0.069	-46.296
10/18/2019 05:47:28 pm	6.617	-0.576	-5.818	-969.627	-0.0137	-0.139	-23.148
10/18/2019 05:47:28 pm	6.618	-0.593	-5.818	969.627	-0.0142	-0.139	23.148
10/18/2019 05:47:28 pm	6.619	-0.593	-2.909	1939.254	-0.0142	-0.069	46.296
10/18/2019 05:47:28 pm	6.620	-0.593	0.000	1454.441	-0.0142	0.000	34.722
10/18/2019 05:47:28 pm	6.621	-0.593	0.000	484.814	-0.0142	0.000	11.574
10/18/2019 05:47:28 pm	6.622	-0.593	0.000	0.000	-0.0142	0.000	0.000
10/18/2019 05:47:28 pm	6.623	-0.593	0.000	0.000	-0.0142	0.000	0.000
10/18/2019 05:47:28 pm	6.624	-0.593	0.000	-484.814	-0.0142	0.000	-11.574
10/18/2019 05:47:28 pm	6.625	-0.593	0.000	-1454.441	-0.0142	0.000	-34.722
10/18/2019 05:47:28 pm	6.626	-0.593	-2.909	-1939.254	-0.0142	-0.069	-46.296
10/18/2019 05:47:28 pm	6.627	-0.593	-5.818	-969.627	-0.0142	-0.139	-23.148
10/18/2019 05:47:28 pm	6.628	-0.611	-5.818	969.627	-0.0146	-0.139	23.148
10/18/2019 05:47:28 pm	6.629	-0.611	-2.909	1939.254	-0.0146	-0.069	46.296
10/18/2019 05:47:28 pm	6.630	-0.611	0.000	1454.441	-0.0146	0.000	34.722
10/18/2019 05:47:28 pm	6.631	-0.611	0.000	484.814	-0.0146	0.000	11.574
10/18/2019 05:47:28 pm	6.632	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.633	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.634	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.635	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.636	-0.611	0.000	-484.814	-0.0146	0.000	-11.574
10/18/2019 05:47:28 pm	6.637	-0.611	0.000	-1454.441	-0.0146	0.000	-34.722
10/18/2019 05:47:28 pm	6.638	-0.611	-2.909	-1939.254	-0.0146	-0.069	-46.296
10/18/2019 05:47:28 pm	6.639	-0.611	-5.818	-969.627	-0.0146	-0.139	-23.148
10/18/2019 05:47:28 pm	6.640	-0.628	-5.818	969.627	-0.0150	-0.139	23.148
10/18/2019 05:47:28 pm	6.641	-0.628	-2.909	1939.254	-0.0150	-0.069	46.296
10/18/2019 05:47:28 pm	6.642	-0.628	0.000	1454.441	-0.0150	0.000	34.722
10/18/2019 05:47:28 pm	6.643	-0.628	0.000	484.814	-0.0150	0.000	11.574
10/18/2019 05:47:28 pm	6.644	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.645	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.646	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.647	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.648	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.649	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.650	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.651	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.652	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.653	-0.628	0.000	-484.814	-0.0150	0.000	-11.574
10/18/2019 05:47:28 pm	6.654	-0.628	0.000	-1454.441	-0.0150	0.000	-34.722
10/18/2019 05:47:28 pm	6.655	-0.628	-2.909	-1939.254	-0.0150	-0.069	-46.296
10/18/2019 05:47:28 pm	6.656	-0.628	-5.818	-969.627	-0.0150	-0.139	-23.148
10/18/2019 05:47:28 pm	6.657	-0.646	-5.818	969.627	-0.0154	-0.139	23.148
10/18/2019 05:47:28 pm	6.658	-0.646	-2.909	1939.254	-0.0154	-0.069	46.296
10/18/2019 05:47:28 pm	6.659	-0.646	0.000	1454.441	-0.0154	0.000	34.722
10/18/2019 05:47:28 pm	6.660	-0.646	0.000	484.814	-0.0154	0.000	11.574
10/18/2019 05:47:28 pm	6.661	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.662	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.663	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.664	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.665	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.666	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.667	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.668	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.669	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.670	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.671	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.672	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.673	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.674	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.675	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.676	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.677	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.678	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.679	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.680	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.681	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.682	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.683	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.684	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.685	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.686	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.687	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.688	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.689	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.690	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.691	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.692	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.693	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.694	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.695	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.696	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.697	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.698	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.699	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.700	-0.646	0.000	0.000	-0.0154	0.000	0.000
10/18/2019 05:47:28 pm	6.701	-0.646	0.000	484.814	-0.0154	0.000	11.574
10/18/2019 05:47:28 pm	6.702	-0.646	0.000	1454.441	-0.0154	0.000	34.722
10/18/2019 05:47:28 pm	6.703	-0.646	2.909	1939.254	-0.0154	0.069	46.296
10/18/2019 05:47:28 pm	6.704	-0.646	5.818	969.627	-0.0154	0.139	23.148
10/18/2019 05:47:28 pm	6.705	-0.628	5.818	-969.627	-0.0150	0.139	-23.148
10/18/2019 05:47:28 pm	6.706	-0.628	2.909	-1939.254	-0.0150	0.069	-46.296
10/18/2019 05:47:28 pm	6.707	-0.628	0.000	-1454.441	-0.0150	0.000	-34.722
10/18/2019 05:47:28 pm	6.708	-0.628	0.000	-484.814	-0.0150	0.000	-11.574
10/18/2019 05:47:28 pm	6.709	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.710	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.711	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.712	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.713	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.714	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.715	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.716	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.717	-0.628	0.000	0.000	-0.0150	0.000	0.000
10/18/2019 05:47:28 pm	6.718	-0.628	0.000	484.814	-0.0150	0.000	11.574
10/18/2019 05:47:28 pm	6.719	-0.628	0.000	1454.441	-0.0150	0.000	34.722
10/18/2019 05:47:28 pm	6.720	-0.628	2.909	1939.254	-0.0150	0.069	46.296
10/18/2019 05:47:28 pm	6.721	-0.628	5.818	969.627	-0.0150	0.139	23.148
10/18/2019 05:47:28 pm	6.722	-0.611	5.818	-969.627	-0.0146	0.139	-23.148
10/18/2019 05:47:28 pm	6.723	-0.611	2.909	-1939.254	-0.0146	0.069	-46.296
10/18/2019 05:47:28 pm	6.724	-0.611	0.000	-1454.441	-0.0146	0.000	-34.722
10/18/2019 05:47:28 pm	6.725	-0.611	0.000	-484.814	-0.0146	0.000	-11.574
10/18/2019 05:47:28 pm	6.726	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.727	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.728	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.729	-0.611	0.000	0.000	-0.0146	0.000	0.000
10/18/2019 05:47:28 pm	6.730	-0.611	0.000	484.814	-0.0146	0.000	11.574
10/18/2019 05:47:28 pm	6.731	-0.611	0.000	1454.441	-0.0146	0.000	34.722
10/18/2019 05:47:28 pm	6.732	-0.611	2.909	1939.254	-0.0146	0.069	46.296
10/18/2019 05:47:28 pm	6.733	-0.611	5.818	969.627	-0.0146	0.139	23.148
10/18/2019 05:47:28 pm	6.734	-0.593	5.818	-969.627	-0.0142	0.139	-23.148
10/18/2019 05:47:28 pm	6.735	-0.593	2.909	-1939.254	-0.0142	0.069	-46.296
10/18/2019 05:47:28 pm	6.736	-0.593	0.000	-1454.441	-0.0142	0.000	-34.722
10/18/2019 05:47:28 pm	6.737	-0.593	0.000	-484.814	-0.0142	0.000	-11.574
10/18/2019 05:47:28 pm	6.738	-0.593	0.000	0.000	-0.0142	0.000	0.000
10/18/2019 05:47:28 pm	6.739	-0.593	0.000	0.000	-0.0142	0.000	0.000
10/18/2019 05:47:28 pm	6.740	-0.593	0.000	484.814	-0.0142	0.000	11.574
10/18/2019 05:47:28 pm	6.741	-0.593	0.000	1454.441	-0.0142	0.000	34.722
10/18/2019 05:47:28 pm	6.742	-0.593	2.909	1939.254	-0.0142	0.069	46.296
10/18/2019 05:47:28 pm	6.743	-0.593	5.818	969.627	-0.0142	0.139	23.148
10/18/2019 05:47:28 pm	6.744	-0.576	5.818	-969.627	-0.0137	0.139	-23.148
10/18/2019 05:47:28 pm	6.745	-0.576	2.909	-1939.254	-0.0137	0.069	-46.296
10/18/2019 05:47:28 pm	6.746	-0.576	0.000	-1454.441	-0.0137	0.000	-34.722
10/18/2019 05:47:28 pm	6.747	-0.576	0.000	-484.814	-0.0137	0.000	-11.574
10/18/2019 05:47:28 pm	6.748	-0.576	0.000	484.814	-0.0137	0.000	11.574
10/18/2019 05:47:28 pm	6.749	-0.576	0.000	1454.441	-0.0137	0.000	34.722
10/18/2019 05:47:28 pm	6.750	-0.576	2.909	1939.254	-0.0137	0.069	46.296
10/18/2019 05:47:28 pm	6.751	-0.576	5.818	969.627	-0.0137	0.139	23.148
10/18/2019 05:47:28 pm	6.752	-0.559	5.818	-969.627	-0.0133	0.139	-23.148
10/18/2019 05:47:28 pm	6.753	-0.559	2.909	-1939.254	-0.0133	0.069	-46.296
10/18/2019 05:47:28 pm	6.754	-0.559	0.000	-1454.441	-0.0133	0.000	-34.722
10/18/2019 05:47:28 pm	6.755	-0.559	0.000	-484.814	-0.0133	0.000	-11.574
10/18/2019 05:47:28 pm	6.756	-0.559	0.000	484.814	-0.0133	0.000	11.574
10/18/2019 05:47:28 pm	6.757	-0.559	0.000	1454.441	-0.0133	0.000	34.722
10/18/2019 05:47:28 pm	6.758	-0.559	2.909	1939.254	-0.0133	0.069	46.296
10/18/2019 05:47:28 pm	6.759	-0.559	5.818	969.627	-0.0133	0.139	23.148
10/18/2019 05:47:28 pm	6.760	-0.541	5.818	-969.627	-0.0129	0.139	-23.148
10/18/2019 05:47:28 pm	6.761	-0.541	2.909	-1939.254	-0.0129	0.069	-46.296
10/18/2019 05:47:28 pm	6.762	-0.541	0.000	-1454.441	-0.0129	0.000	-34.722
10/18/2019 05:47:28 pm	6.763	-0.541	0.000	-1.169E-10	-0.0129	0.000	-2.569E-12
10/18/2019 05:47:28 pm	6.764	-0.541	0.000	1454.441	-0.0129	0.000	34.722
10/18/2019 05:47:28 pm	6.765	-0.541	2.909	1939.254	-0.0129	0.069	46.296
10/18/2019 05:47:28 pm	6.766	-0.541	5.818	969.627	-0.0129	0.139	23.148
10/18/2019 05:47:28 pm	6.767	-0.524	5.818	-969.627	-0.0125	0.139	-23.148
10/18/2019 05:47:28 pm	6.768	-0.524	2.909	-1939.254	-0.0125	0.069	-46.296
10/18/2019 05:47:28 pm	6.769	-0.524	0.000	-969.627	-0.0125	0.000	-23.148
10/18/2019 05:47:28 pm	6.770	-0.524	0.000	969.627	-0.0125	0.000	23.148
10/18/2019 05:47:28 pm	6.771	-0.524	2.909	1939.254	-0.0125	0.069	46.296
10/18/2019 05:47:28 pm	6.772	-0.524	5.818	969.627	-0.0125	0.139	23.148
10/18/2019 05:47:28 pm	6.773	-0.506	5.818	-969.627	-0.0121	0.139	-23.148
10/18/2019 05:47:28 pm	6.774	-0.506	2.909	-1939.254	-0.0121	0.069	-46.296
10/18/2019 05:47:28 pm	6.775	-0.506	0.000	-969.627	-0.0121	0.000	-23.148
10/18/2019 05:47:28 pm	6.776	-0.506	0.000	969.627	-0.0121	0.000	23.148
10/18/2019 05:47:28 pm	6.777	-0.506	2.909	1939.254	-0.0121	0.069	46.296
10/18/2019 05:47:28 pm	6.778	-0.506	5.818	969.627	-0.0121	0.139	23.148
10/18/2019 05:47:28 pm	6.779	-0.489	5.818	-969.627	-0.0117	0.139	-23.148
10/18/2019 05:47:28 pm	6.780	-0.489	2.909	-1939.254	-0.0117	0.069	-46.296
10/18/2019 05:47:28 pm	6.781	-0.489	0.000	-969.627	-0.0117	0.000	-23.148
10/18/2019 05:47:28 pm	6.782	-0.489	0.000	969.627	-0.0117	0.000	23.148
10/18/2019 05:47:28 pm	6.783	-0.489	2.909	1939.254	-0.0117	0.069	46.296
10/18/2019 05:47:28 pm	6.784	-0.489	5.818	969.627	-0.0117	0.139	23.148
10/18/2019 05:47:28 pm	6.785	-0.471	5.818	-969.627	-0.0112	0.139	-23.148
10/18/2019 05:47:28 pm	6.786	-0.471	2.909	-1939.254	-0.0112	0.069	-46.296
10/18/2019 05:47:28 pm	6.787	-0.471	0.000	-969.627	-0.0112	0.000	-23.148
10/18/2019 05:47:28 pm	6.788	-0.471	0.000	969.627	-0.0112	0.000	23.148
10/18/2019 05:47:28 pm	6.789	-0.471	2.909	1939.254	-0.0112	0.069	46.296
10/18/2019 05:47:28 pm	6.790	-0.471	5.818	969.627	-0.0112	0.139	23.148
10/18/2019 05:47:28 pm	6.791	-0.454	5.818	-969.627	-0.0108	0.139	-23.148
10/18/2019 05:47:28 pm	6.792	-0.454	2.909	-1454.441	-0.0108	0.069	-34.722
10/18/2019 05:47:28 pm	6.793	-0.454	0.000	2.200E-10	-0.0108	0.000	5.135E-12
10/18/2019 05:47:28 pm	6.794	-0.454	2.909	1454.441	-0.0108	0.069	34.722
10/18/2019 05:47:28 pm	6.795	-0.454	5.818	969.627	-0.0108	0.139	23.148
10/18/2019 05:47:28 pm	6.796	-0.436	5.818	-969.627	-0.0104	0.139	-23.148
10/18/2019 05:47:28 pm	6.797	-0.436	2.909	-1454.441	-0.0104	0.069	-34.722
10/18/2019 05:47:28 pm	6.798	-0.436	0.000	-2.154E-10	-0.0104	0.000	-4.850E-12
10/18/2019 05:47:28 pm	6.799	-0.436	2.909	1454.441	-0.0104	0.069	34.722
10/18/2019 05:47:28 pm	6.800	-0.436	5.818	969.627	-0.0104	0.139	23.148
10/18/2019 05:47:28 pm	6.801	-0.419	5.818	-969.627	-0.0100	0.139	-23.148
10/18/2019 05:47:28 pm	6.802	-0.419	2.909	-1454.441	-0.0100	0.069	-34.722
10/18/2019 05:47:28 pm	6.803	-0.419	0.000	-9.814E-11	-0.0100	0.000	-2.567E-12
10/18/2019 05:47:28 pm	6.804	-0.419	2.909	1454.441	-0.0100	0.069	34.722
10/18/2019 05:47:28 pm	6.805	-0.419	5.818	969.627	-0.0100	0.139	23.148
10/18/2019 05:47:28 pm	6.806	-0.401	5.818	-969.627	-0.0096	0.139	-23.148
10/18/2019 05:47:28 pm	6.807	-0.401	2.909	-1454.441	-0.0096	0.069	-34.722
10/18/2019 05:47:28 pm	6.808	-0.401	0.000	-1.030E-10	-0.0096	0.000	-2.567E-12
10/18/2019 05:47:28 pm	6.809	-0.401	2.909	1454.441	-0.0096	0.069	34.722
10/18/2019 05:47:28 pm	6.810	-0.401	5.818	969.627	-0.0096	0.139	23.148
10/18/2019 05:47:28 pm	6.811	-0.384	5.818	-969.627	-0.0092	0.139	-23.148
10/18/2019 05:47:28 pm	6.812	-0.384	2.909	-1454.441	-0.0092	0.069	-34.722
10/18/2019 05:47:28 pm	6.813	-0.384	0.000	-1.967E-10	-0.0092	0.000	-4.996E-12
10/18/2019 05:47:28 pm	6.814	-0.384	2.909	1454.441	-0.0092	0.069	34.722
10/18/2019 05:47:28 pm	6.815	-0.384	5.818	969.627	-0.0092	0.139	23.148
10/18/2019 05:47:28 pm	6.816	-0.367	5.818	-969.627	-0.0087	0.139	-23.148
10/18/2019 05:47:28 pm	6.817	-0.367	2.909	-1454.441	-0.0087	0.069	-34.722
10/18/2019 05:47:28 pm	6.818	-0.367	0.000	2.200E-10	-0.0087	0.000	4.996E-12
10/18/2019 05:47:28 pm	6.819	-0.367	2.909	1454.441	-0.0087	0.069	34.722
10/18/2019 05:47:28 pm	6.820	-0.367	5.818	969.627	-0.0087	0.139	23.148
10/18/2019 05:47:28 pm	6.821	-0.349	5.818	-484.814	-0.0083	0.139	-11.574
10/18/2019 05:47:28 pm	6.822	-0.349	2.909	-484.814	-0.0083	0.069	-11.574
10/18/2019 05:47:28 pm	6.823	-0.349	2.909	484.814	-0.0083	0.069	11.574
10/18/2019 05:47:28 pm	6.824	-0.349	5.818	484.814	-0.0083	0.139	11.574
10/18/2019 05:47:28 pm	6.825	-0.332	5.818	-969.627	-0.0079	0.139	-23.148
10/18/2019 05:47:28 pm	6.826	-0.332	2.909	-1454.441	-0.0079	0.069	-34.722
10/18/2019 05:47:28 pm	6.827	-0.332	0.000	-1.124E-10	-0.0079	0.000	-2.567E-12
10/18/2019 05:47:28 pm	6.828	-0.332	2.909	1454.441	-0.0079	0.069	34.722
10/18/2019 05:47:28 pm	6.829	-0.332	5.818	969.627	-0.0079	0.139	23.148
10/18/2019 05:47:28 pm	6.830	-0.314	5.818	-484.814	-0.0075	0.139	-11.574
10/18/2019 05:47:28 pm	6.831	-0.314	2.909	-484.814	-0.0075	0.069	-11.574
10/18/2019 05:47:28 pm	6.832	-0.314	2.909	484.814	-0.0075	0.069	11.574
10/18/2019 05:47:28 pm	6.833	-0.314	5.818	484.814	-0.0075	0.139	11.574
10/18/2019 05:47:28 pm	6.834	-0.297	5.818	-484.814	-0.0071	0.139	-11.574
10/18/2019 05:47:28 pm	6.835	-0.297	2.909	-484.814	-0.0071	0.069	-11.574
10/18/2019 05:47:28 pm	6.836	-0.297	2.909	484.814	-0.0071	0.069	11.574
10/18/2019 05:47:28 pm	6.837	-0.297	5.818	484.814	-0.0071	0.139	11.574
10/18/2019 05:47:28 pm	6.838	-0.279	5.818	-969.627	-0.0067	0.139	-23.148
10/18/2019 05:47:28 pm	6.839	-0.279	2.909	-1454.441	-0.0067	0.069	-34.722
10/18/2019 05:47:28 pm	6.840	-0.279	0.000	-1.035E-10	-0.0067	0.000	-2.935E-12
10/18/2019 05:47:28 pm	6.841	-0.279	2.909	1454.441	-0.0067	0.069	34.722
10/18/2019 05:47:28 pm	6.842	-0.279	5.818	969.627	-0.0067	0.139	23.148
10/18/2019 05:47:28 pm	6.843	-0.262	5.818	-484.814	-0.0062	0.139	-11.574
10/18/2019 05:47:28 pm	6.844	-0.262	2.909	-484.814	-0.0062	0.069	-11.574
10/18/2019 05:47:28 pm	6.845	-0.262	2.909	484.814	-0.0062	0.069	11.574
10/18/2019 05:47:28 pm	6.846	-0.262	5.818	484.814	-0.0062	0.139	11.574
10/18/2019 05:47:28 pm	6.847	-0.244	5.818	-484.814	-0.0058	0.139	-11.574
10/18/2019 05:47:28 pm	6.848	-0.244	2.909	-484.814	-0.0058	0.069	-11.574
10/18/2019 05:47:28 pm	6.849	-0.244	2.909	484.814	-0.0058	0.069	11.574
10/18/2019 05:47:28 pm	6.850	-0.244	5.818	484.814	-0.0058	0.139	11.574
10/18/2019 05:47:28 pm	6.851	-0.227	5.818	-484.814	-0.0054	0.139	-11.574
10/18/2019 05:47:28 pm	6.852	-0.227	2.909	-484.814	-0.0054	0.069	-11.574
10/18/2019 05:47:28 pm	6.853	-0.227	2.909	484.814	-0.0054	0.069	11.574
10/18/2019 05:47:28 pm	6.854	-0.227	5.818	484.814	-0.0054	0.139	11.574
10/18/2019 05:47:28 pm	6.855	-0.209	5.818	-484.814	-0.0050	0.139	-11.574
10/18/2019 05:47:28 pm	6.856	-0.209	2.909	-484.814	-0.0050	0.069	-11.574
10/18/2019 05:47:28 pm	6.857	-0.209	2.909	484.814	-0.0050	0.069	11.574
10/18/2019 05:47:28 pm	6.858	-0.209	5.818	484.814	-0.0050	0.139	11.574
10/18/2019 05:47:28 pm	6.859	-0.192	5.818	-484.814	-0.0046	0.139	-11.574
10/18/2019 05:47:28 pm	6.860	-0.192	2.909	-484.814	-0.0046	0.069	-11.574
10/18/2019 05:47:28 pm	6.861	-0.192	2.909	484.814	-0.0046	0.069	11.574
10/18/2019 05:47:28 pm	6.862	-0.192	5.818	484.814	-0.0046	0.139	11.574
10/18/2019 05:47:28 pm	6.863	-0.175	5.818	-484.814	-0.0042	0.139	-11.574
10/18/2019 05:47:28 pm	6.864	-0.175	2.909	-484.814	-0.0042	0.069	-11.574
10/18/2019 05:47:28 pm	6.865	-0.175	2.909	484.814	-0.0042	0.069	11.574
10/18/2019 05:47:28 pm	6.866	-0.175	5.818	484.814	-0.0042	0.139	11.574
10/18/2019 05:47:28 pm	6.867	-0.157	5.818	-484.814	-0.0037	0.139	-11.574
10/18/2019 05:47:28 pm	6.868	-0.157	2.909	-484.814	-0.0037	0.069	-11.574
10/18/2019 05:47:28 pm	6.869	-0.157	2.909	484.814	-0.0037	0.069	11.574
10/18/2019 05:47:28 pm	6.870	-0.157	5.818	484.814	-0.0037	0.139	11.574
10/18/2019 05:47:28 pm	6.871	-0.140	5.818	-484.814	-0.0033	0.139	-11.574
10/18/2019 05:47:28 pm	6.872	-0.140	2.909	-484.814	-0.0033	0.069	-11.574
10/18/2019 05:47:28 pm	6.873	-0.140	2.909	484.814	-0.0033	0.069	11.574
10/18/2019 05:47:28 pm	6.874	-0.140	5.818	484.814	-0.0033	0.139	11.574
10/18/2019 05:47:28 pm	6.875	-0.122	5.818	-484.814	-0.0029	0.139	-11.574
10/18/2019 05:47:28 pm	6.876	-0.122	2.909	-484.814	-0.0029	0.069	-11.574
10/18/2019 05:47:28 pm	6.877	-0.122	2.909	484.814	-0.0029	0.069	11.574
10/18/2019 05:47:28 pm	6.878	-0.122	5.818	969.627	-0.0029	0.139	23.148
10/18/2019 05:47:28 pm	6.879	-0.105	5.818	484.814	-0.0025	0.139	11.574
10/18/2019 05:47:28 pm	6.880	-0.105	5.818	8.882E-13	-0.0025	0.139	0.000
10/18/2019 05:47:28 pm	6.881	-0.105	5.818	-484.814	-0.0025	0.139	-11.574
10/18/2019 05:47:28 pm	6.882	-0.087	5.818	-969.627	-0.0021	0.139	-23.148
10/18/2019 05:47:28 pm	6.883	-0.087	2.909	-484.814	-0.0021	0.069	-11.574
10/18/2019 05:47:28 pm	6.884	-0.087	2.909	484.814	-0.0021	0.069	11.574
10/18/2019 05:47:28 pm	6.885	-0.087	5.818	484.814	-0.0021	0.139	11.574
10/18/2019 05:47:28 pm	6.886	-0.070	5.818	-484.814	-0.0017	0.139	-11.574
