m2	m2	m2	m2	m2	m2	m2	m2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 05:47:57 pm	13.998	0.471	11.636	969.627	0.0112	0.278	23.148
10/18/2019 05:47:57 pm	13.999	0.489	11.636	-1.421E-11	0.0117	0.278	0.000
10/18/2019 05:47:58 pm	14.000	0.506	11.636	-969.627	0.0121	0.278	-23.148
10/18/2019 05:47:58 pm	14.001	0.506	8.727	-969.627	0.0121	0.208	-23.148
10/18/2019 05:47:58 pm	14.002	0.524	8.727	-484.814	0.0125	0.208	-11.574
10/18/2019 05:47:58 pm	14.003	0.524	8.727	0.000	0.0125	0.208	5.690E-13
10/18/2019 05:47:58 pm	14.004	0.541	8.727	-1.776E-11	0.0129	0.208	0.000
10/18/2019 05:47:58 pm	14.005	0.541	8.727	484.814	0.0129	0.208	11.574
10/18/2019 05:47:58 pm	14.006	0.559	8.727	969.627	0.0133	0.208	23.148
10/18/2019 05:47:58 pm	14.007	0.559	11.636	969.627	0.0133	0.278	23.148
10/18/2019 05:47:58 pm	14.008	0.576	11.636	-2.052E-10	0.0137	0.278	-4.885E-12
10/18/2019 05:47:58 pm	14.009	0.593	11.636	-969.627	0.0142	0.278	-23.148
10/18/2019 05:47:58 pm	14.010	0.593	8.727	-969.627	0.0142	0.208	-23.148
10/18/2019 05:47:58 pm	14.011	0.611	8.727	-484.814	0.0146	0.208	-11.574
10/18/2019 05:47:58 pm	14.012	0.611	8.727	0.000	0.0146	0.208	5.829E-13
10/18/2019 05:47:58 pm	14.013	0.628	8.727	6.271E-10	0.0150	0.208	1.554E-11
10/18/2019 05:47:58 pm	14.014	0.628	8.727	6.368E-10	0.0150	0.208	1.500E-11
10/18/2019 05:47:58 pm	14.015	0.646	8.727	9.770E-12	0.0154	0.208	-2.776E-13
10/18/2019 05:47:58 pm	14.016	0.646	8.727	2.753E-11	0.0154	0.208	2.776E-13
10/18/2019 05:47:58 pm	14.017	0.663	8.727	-6.368E-10	0.0158	0.208	-1.497E-11
10/18/2019 05:47:58 pm	14.018	0.663	8.727	484.814	0.0158	0.208	11.574
10/18/2019 05:47:58 pm	14.019	0.681	8.727	969.627	0.0163	0.208	23.148
10/18/2019 05:47:58 pm	14.020	0.681	11.636	969.627	0.0163	0.278	23.148
10/18/2019 05:47:58 pm	14.021	0.698	11.636	-2.061E-10	0.0167	0.278	-5.412E-12
10/18/2019 05:47:58 pm	14.022	0.716	11.636	-969.627	0.0171	0.278	-23.148
10/18/2019 05:47:58 pm	14.023	0.716	8.727	-969.627	0.0171	0.208	-23.148
10/18/2019 05:47:58 pm	14.024	0.733	8.727	-484.814	0.0175	0.208	-11.574
10/18/2019 05:47:58 pm	14.025	0.733	8.727	3.730E-11	0.0175	0.208	-2.776E-13
10/18/2019 05:47:58 pm	14.026	0.750	8.727	8.882E-12	0.0179	0.208	-5.967E-13
10/18/2019 05:47:58 pm	14.027	0.750	8.727	-2.665E-11	0.0179	0.208	-2.914E-13
10/18/2019 05:47:58 pm	14.028	0.768	8.727	-1.776E-11	0.0183	0.208	2.914E-13
10/18/2019 05:47:58 pm	14.029	0.768	8.727	6.546E-10	0.0183	0.208	1.600E-11
10/18/2019 05:47:58 pm	14.030	0.785	8.727	6.732E-10	0.0188	0.208	1.543E-11
10/18/2019 05:47:58 pm	14.031	0.785	8.727	9.770E-12	0.0188	0.208	-8.604E-13
10/18/2019 05:47:58 pm	14.032	0.803	8.727	-2.842E-11	0.0192	0.208	-5.829E-13
10/18/2019 05:47:58 pm	14.033	0.803	8.727	-6.652E-10	0.0192	0.208	-1.514E-11
10/18/2019 05:47:58 pm	14.034	0.820	8.727	-6.271E-10	0.0196	0.208	-1.485E-11
10/18/2019 05:47:58 pm	14.035	0.820	8.727	3.730E-11	0.0196	0.208	2.914E-13
10/18/2019 05:47:58 pm	14.036	0.838	8.727	0.000	0.0200	0.208	0.000
10/18/2019 05:47:58 pm	14.037	0.838	8.727	-3.642E-11	0.0200	0.208	0.000
10/18/2019 05:47:58 pm	14.038	0.855	8.727	-484.814	0.0204	0.208	-11.574
10/18/2019 05:47:58 pm	14.039	0.855	8.727	-969.627	0.0204	0.208	-23.148
10/18/2019 05:47:58 pm	14.040	0.873	5.818	-969.627	0.0208	0.139	-23.148
10/18/2019 05:47:58 pm	14.041	0.873	5.818	1.821E-11	0.0208	0.139	-5.690E-13
10/18/2019 05:47:58 pm	14.042	0.873	5.818	969.627	0.0208	0.139	23.148
10/18/2019 05:47:58 pm	14.043	0.890	8.727	969.627	0.0212	0.208	23.148
10/18/2019 05:47:58 pm	14.044	0.890	8.727	484.814	0.0212	0.208	11.574
10/18/2019 05:47:58 pm	14.045	0.908	8.727	6.644E-10	0.0217	0.208	1.628E-11
10/18/2019 05:47:58 pm	14.046	0.908	8.727	6.830E-10	0.0217	0.208	1.539E-11
10/18/2019 05:47:58 pm	14.047	0.925	8.727	9.770E-12	0.0221	0.208	-8.465E-13
10/18/2019 05:47:58 pm	14.048	0.925	8.727	-2.842E-11	0.0221	0.208	-8.465E-13
10/18/2019 05:47:58 pm	14.049	0.942	8.727	-6.652E-10	0.0225	0.208	-1.543E-11
10/18/2019 05:47:58 pm	14.050	0.942	8.727	-6.359E-10	0.0225	0.208	-1.457E-11
10/18/2019 05:47:58 pm	14.051	0.960	8.727	-484.814	0.0229	0.208	-11.574
10/18/2019 05:47:58 pm	14.052	0.960	8.727	-969.627	0.0229	0.208	-23.148
10/18/2019 05:47:58 pm	14.053	0.977	5.818	-969.627	0.0233	0.139	-23.148
10/18/2019 05:47:58 pm	14.054	0.977	5.818	-2.753E-11	0.0233	0.139	3.053E-13
10/18/2019 05:47:58 pm	14.055	0.977	5.818	969.627	0.0233	0.139	23.148
10/18/2019 05:47:58 pm	14.056	0.995	8.727	969.627	0.0237	0.208	23.148
10/18/2019 05:47:58 pm	14.057	0.995	8.727	484.814	0.0237	0.208	11.574
10/18/2019 05:47:58 pm	14.058	1.012	8.727	-484.814	0.0242	0.208	-11.574
10/18/2019 05:47:58 pm	14.059	1.012	8.727	-969.627	0.0242	0.208	-23.148
10/18/2019 05:47:58 pm	14.060	1.030	5.818	-969.627	0.0246	0.139	-23.148
10/18/2019 05:47:58 pm	14.061	1.030	5.818	4.121E-10	0.0246	0.139	1.057E-11
10/18/2019 05:47:58 pm	14.062	1.030	5.818	969.627	0.0246	0.139	23.148
10/18/2019 05:47:58 pm	14.063	1.047	8.727	969.627	0.0250	0.208	23.148
10/18/2019 05:47:58 pm	14.064	1.047	8.727	484.814	0.0250	0.208	11.574
10/18/2019 05:47:58 pm	14.065	1.065	8.727	-484.814	0.0254	0.208	-11.574
10/18/2019 05:47:58 pm	14.066	1.065	8.727	-969.627	0.0254	0.208	-23.148
10/18/2019 05:47:58 pm	14.067	1.082	5.818	-969.627	0.0258	0.139	-23.148
10/18/2019 05:47:58 pm	14.068	1.082	5.818	-2.527E-10	0.0258	0.139	-5.440E-12
10/18/2019 05:47:58 pm	14.069	1.082	5.818	969.627	0.0258	0.139	23.148
10/18/2019 05:47:58 pm	14.070	1.100	8.727	484.814	0.0262	0.208	11.574
10/18/2019 05:47:58 pm	14.071	1.100	8.727	-484.814	0.0262	0.208	-11.574
10/18/2019 05:47:58 pm	14.072	1.117	5.818	-969.627	0.0267	0.139	-23.148
10/18/2019 05:47:58 pm	14.073	1.117	5.818	-1.821E-11	0.0267	0.139	8.604E-13
10/18/2019 05:47:58 pm	14.074	1.117	5.818	969.627	0.0267	0.139	23.148
10/18/2019 05:47:58 pm	14.075	1.134	8.727	484.814	0.0271	0.208	11.574
10/18/2019 05:47:58 pm	14.076	1.134	8.727	-484.814	0.0271	0.208	-11.574
10/18/2019 05:47:58 pm	14.077	1.152	5.818	-969.627	0.0275	0.139	-23.148
10/18/2019 05:47:58 pm	14.078	1.152	5.818	-484.814	0.0275	0.139	-11.574
10/18/2019 05:47:58 pm	14.079	1.152	5.818	0.000	0.0275	0.139	-2.914E-13
10/18/2019 05:47:58 pm	14.080	1.169	5.818	-1.865E-11	0.0279	0.139	0.000
10/18/2019 05:47:58 pm	14.081	1.169	5.818	484.814	0.0279	0.139	11.574
10/18/2019 05:47:58 pm	14.082	1.169	5.818	969.627	0.0279	0.139	23.148
10/18/2019 05:47:58 pm	14.083	1.187	8.727	484.814	0.0283	0.208	11.574
10/18/2019 05:47:58 pm	14.084	1.187	8.727	-484.814	0.0283	0.208	-11.574
10/18/2019 05:47:58 pm	14.085	1.204	5.818	-969.627	0.0287	0.139	-23.148
10/18/2019 05:47:58 pm	14.086	1.204	5.818	-484.814	0.0287	0.139	-11.574
10/18/2019 05:47:58 pm	14.087	1.204	5.818	-5.551E-11	0.0287	0.139	8.743E-13
10/18/2019 05:47:58 pm	14.088	1.222	5.818	-5.507E-11	0.0292	0.139	8.604E-13
10/18/2019 05:47:58 pm	14.089	1.222	5.818	0.000	0.0292	0.139	2.776E-13
10/18/2019 05:47:58 pm	14.090	1.222	5.818	4.858E-10	0.0292	0.139	1.028E-11
10/18/2019 05:47:58 pm	14.091	1.239	5.818	4.858E-10	0.0296	0.139	1.028E-11
10/18/2019 05:47:58 pm	14.092	1.239	5.818	1.865E-11	0.0296	0.139	-2.914E-13
10/18/2019 05:47:58 pm	14.093	1.239	5.818	0.000	0.0296	0.139	-8.604E-13
10/18/2019 05:47:58 pm	14.094	1.257	5.818	-4.303E-10	0.0300	0.139	-1.114E-11
10/18/2019 05:47:58 pm	14.095	1.257	5.818	-4.494E-10	0.0300	0.139	-1.030E-11
10/18/2019 05:47:58 pm	14.096	1.257	5.818	-5.551E-11	0.0300	0.139	8.604E-13
10/18/2019 05:47:58 pm	14.097	1.274	5.818	-5.507E-11	0.0304	0.139	5.829E-13
10/18/2019 05:47:58 pm	14.098	1.274	5.818	0.000	0.0304	0.139	0.000
10/18/2019 05:47:58 pm	14.099	1.274	5.818	5.596E-11	0.0304	0.139	-2.776E-13
10/18/2019 05:47:58 pm	14.100	1.292	5.818	3.642E-11	0.0308	0.139	-5.829E-13
10/18/2019 05:47:58 pm	14.101	1.292	5.818	-1.910E-11	0.0308	0.139	-2.776E-13
10/18/2019 05:47:58 pm	14.102	1.292	5.818	-484.814	0.0308	0.139	-11.574
10/18/2019 05:47:58 pm	14.103	1.309	5.818	-969.627	0.0312	0.139	-23.148
10/18/2019 05:47:58 pm	14.104	1.309	2.909	-484.814	0.0312	0.069	-11.574
10/18/2019 05:47:58 pm	14.105	1.309	2.909	484.814	0.0312	0.069	11.574
10/18/2019 05:47:58 pm	14.106	1.309	5.818	969.627	0.0312	0.139	23.148
10/18/2019 05:47:58 pm	14.107	1.326	5.818	484.814	0.0317	0.139	11.574
10/18/2019 05:47:58 pm	14.108	1.326	5.818	1.865E-11	0.0317	0.139	8.604E-13
10/18/2019 05:47:58 pm	14.109	1.326	5.818	-484.814	0.0317	0.139	-11.574
10/18/2019 05:47:58 pm	14.110	1.344	5.818	-969.627	0.0321	0.139	-23.148
10/18/2019 05:47:58 pm	14.111	1.344	2.909	-484.814	0.0321	0.069	-11.574
10/18/2019 05:47:58 pm	14.112	1.344	2.909	484.814	0.0321	0.069	11.574
10/18/2019 05:47:58 pm	14.113	1.344	5.818	969.627	0.0321	0.139	23.148
10/18/2019 05:47:58 pm	14.114	1.361	5.818	484.814	0.0325	0.139	11.574
10/18/2019 05:47:58 pm	14.115	1.361	5.818	3.642E-11	0.0325	0.139	-1.721E-12
10/18/2019 05:47:58 pm	14.116	1.361	5.818	-484.814	0.0325	0.139	-11.574
10/18/2019 05:47:58 pm	14.117	1.379	5.818	-969.627	0.0329	0.139	-23.148
10/18/2019 05:47:58 pm	14.118	1.379	2.909	-484.814	0.0329	0.069	-11.574
10/18/2019 05:47:58 pm	14.119	1.379	2.909	484.814	0.0329	0.069	11.574
10/18/2019 05:47:58 pm	14.120	1.379	5.818	484.814	0.0329	0.139	11.574
10/18/2019 05:47:58 pm	14.121	1.396	5.818	-484.814	0.0333	0.139	-11.574
10/18/2019 05:47:58 pm	14.122	1.396	2.909	-484.814	0.0333	0.069	-11.574
10/18/2019 05:47:58 pm	14.123	1.396	2.909	484.814	0.0333	0.069	11.574
10/18/2019 05:47:58 pm	14.124	1.396	5.818	484.814	0.0333	0.139	11.574
10/18/2019 05:47:58 pm	14.125	1.414	5.818	-484.814	0.0337	0.139	-11.574
10/18/2019 05:47:58 pm	14.126	1.414	2.909	-484.814	0.0337	0.069	-11.574
10/18/2019 05:47:58 pm	14.127	1.414	2.909	484.814	0.0337	0.069	11.574
10/18/2019 05:47:58 pm	14.128	1.414	5.818	484.814	0.0337	0.139	11.574
10/18/2019 05:47:58 pm	14.129	1.431	5.818	-969.627	0.0342	0.139	-23.148
10/18/2019 05:47:58 pm	14.130	1.431	2.909	-1454.441	0.0342	0.069	-34.722
10/18/2019 05:47:58 pm	14.131	1.431	0.000	0.000	0.0342	0.000	0.000
10/18/2019 05:47:58 pm	14.132	1.431	2.909	1454.441	0.0342	0.069	34.722
10/18/2019 05:47:58 pm	14.133	1.431	5.818	969.627	0.0342	0.139	23.148
10/18/2019 05:47:58 pm	14.134	1.449	5.818	-969.627	0.0346	0.139	-23.148
10/18/2019 05:47:58 pm	14.135	1.449	2.909	-1454.441	0.0346	0.069	-34.722
10/18/2019 05:47:58 pm	14.136	1.449	0.000	2.152E-10	0.0346	0.000	4.559E-12
10/18/2019 05:47:58 pm	14.137	1.449	2.909	1454.441	0.0346	0.069	34.722
10/18/2019 05:47:58 pm	14.138	1.449	5.818	969.627	0.0346	0.139	23.148
10/18/2019 05:47:58 pm	14.139	1.466	5.818	-969.627	0.0350	0.139	-23.148
10/18/2019 05:47:58 pm	14.140	1.466	2.909	-1454.441	0.0350	0.069	-34.722
10/18/2019 05:47:58 pm	14.141	1.466	0.000	-1.865E-11	0.0350	0.000	5.829E-13
10/18/2019 05:47:58 pm	14.142	1.466	2.909	1454.441	0.0350	0.069	34.722
10/18/2019 05:47:58 pm	14.143	1.466	5.818	969.627	0.0350	0.139	23.148
10/18/2019 05:47:58 pm	14.144	1.484	5.818	-969.627	0.0354	0.139	-23.148
10/18/2019 05:47:58 pm	14.145	1.484	2.909	-1939.254	0.0354	0.069	-46.296
10/18/2019 05:47:58 pm	14.146	1.484	0.000	-969.627	0.0354	0.000	-23.148
10/18/2019 05:47:58 pm	14.147	1.484	0.000	969.627	0.0354	0.000	23.148
10/18/2019 05:47:58 pm	14.148	1.484	2.909	1939.254	0.0354	0.069	46.296
10/18/2019 05:47:58 pm	14.149	1.484	5.818	969.627	0.0354	0.139	23.148
10/18/2019 05:47:58 pm	14.150	1.501	5.818	-969.627	0.0358	0.139	-23.148
10/18/2019 05:47:58 pm	14.151	1.501	2.909	-1939.254	0.0358	0.069	-46.296
10/18/2019 05:47:58 pm	14.152	1.501	0.000	-969.627	0.0358	0.000	-23.148
10/18/2019 05:47:58 pm	14.153	1.501	0.000	969.627	0.0358	0.000	23.148
10/18/2019 05:47:58 pm	14.154	1.501	2.909	1939.254	0.0358	0.069	46.296
10/18/2019 05:47:58 pm	14.155	1.501	5.818	969.627	0.0358	0.139	23.148
10/18/2019 05:47:58 pm	14.156	1.518	5.818	-969.627	0.0362	0.139	-23.148
10/18/2019 05:47:58 pm	14.157	1.518	2.909	-1939.254	0.0362	0.069	-46.296
10/18/2019 05:47:58 pm	14.158	1.518	0.000	-1454.441	0.0362	0.000	-34.722
10/18/2019 05:47:58 pm	14.159	1.518	0.000	0.000	0.0362	0.000	0.000
10/18/2019 05:47:58 pm	14.160	1.518	0.000	1454.441	0.0362	0.000	34.722
10/18/2019 05:47:58 pm	14.161	1.518	2.909	1939.254	0.0362	0.069	46.296
10/18/2019 05:47:58 pm	14.162	1.518	5.818	969.627	0.0362	0.139	23.148
10/18/2019 05:47:58 pm	14.163	1.536	5.818	-969.627	0.0367	0.139	-23.148
10/18/2019 05:47:58 pm	14.164	1.536	2.909	-1939.254	0.0367	0.069	-46.296
10/18/2019 05:47:58 pm	14.165	1.536	0.000	-1454.441	0.0367	0.000	-34.722
10/18/2019 05:47:58 pm	14.166	1.536	0.000	-484.814	0.0367	0.000	-11.574
10/18/2019 05:47:58 pm	14.167	1.536	0.000	0.000	0.0367	0.000	0.000
10/18/2019 05:47:58 pm	14.168	1.536	0.000	484.814	0.0367	0.000	11.574
10/18/2019 05:47:58 pm	14.169	1.536	0.000	1454.441	0.0367	0.000	34.722
10/18/2019 05:47:58 pm	14.170	1.536	2.909	1939.254	0.0367	0.069	46.296
10/18/2019 05:47:58 pm	14.171	1.536	5.818	969.627	0.0367	0.139	23.148
10/18/2019 05:47:58 pm	14.172	1.553	5.818	-969.627	0.0371	0.139	-23.148
10/18/2019 05:47:58 pm	14.173	1.553	2.909	-1939.254	0.0371	0.069	-46.296
10/18/2019 05:47:58 pm	14.174	1.553	0.000	-1454.441	0.0371	0.000	-34.722
10/18/2019 05:47:58 pm	14.175	1.553	0.000	-484.814	0.0371	0.000	-11.574
10/18/2019 05:47:58 pm	14.176	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.177	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.178	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.179	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.180	1.553	0.000	484.814	0.0371	0.000	11.574
10/18/2019 05:47:58 pm	14.181	1.553	0.000	1454.441	0.0371	0.000	34.722
10/18/2019 05:47:58 pm	14.182	1.553	2.909	1939.254	0.0371	0.069	46.296
10/18/2019 05:47:58 pm	14.183	1.553	5.818	969.627	0.0371	0.139	23.148
10/18/2019 05:47:58 pm	14.184	1.571	5.818	-969.627	0.0375	0.139	-23.148
10/18/2019 05:47:58 pm	14.185	1.571	2.909	-1939.254	0.0375	0.069	-46.296
10/18/2019 05:47:58 pm	14.186	1.571	0.000	-1454.441	0.0375	0.000	-34.722
10/18/2019 05:47:58 pm	14.187	1.571	0.000	-484.814	0.0375	0.000	-11.574
10/18/2019 05:47:58 pm	14.188	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.189	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.190	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.191	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.192	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.193	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.194	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.195	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.196	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.197	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.198	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.199	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.200	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.201	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.202	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.203	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.204	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.205	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.206	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.207	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.208	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.209	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.210	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.211	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.212	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.213	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.214	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.215	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.216	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.217	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.218	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.219	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.220	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.221	1.571	0.000	0.000	0.0375	0.000	0.000
10/18/2019 05:47:58 pm	14.222	1.571	0.000	-484.814	0.0375	0.000	-11.574
10/18/2019 05:47:58 pm	14.223	1.571	0.000	-1454.441	0.0375	0.000	-34.722
10/18/2019 05:47:58 pm	14.224	1.571	-2.909	-1939.254	0.0375	-0.069	-46.296
10/18/2019 05:47:58 pm	14.225	1.571	-5.818	-969.627	0.0375	-0.139	-23.148
10/18/2019 05:47:58 pm	14.226	1.553	-5.818	969.627	0.0371	-0.139	23.148
10/18/2019 05:47:58 pm	14.227	1.553	-2.909	1939.254	0.0371	-0.069	46.296
10/18/2019 05:47:58 pm	14.228	1.553	0.000	1454.441	0.0371	0.000	34.722
10/18/2019 05:47:58 pm	14.229	1.553	0.000	484.814	0.0371	0.000	11.574
10/18/2019 05:47:58 pm	14.230	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.231	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.232	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.233	1.553	0.000	0.000	0.0371	0.000	0.000
10/18/2019 05:47:58 pm	14.234	1.553	0.000	-484.814	0.0371	0.000	-11.574
10/18/2019 05:47:58 pm	14.235	1.553	0.000	-1454.441	0.0371	0.000	-34.722
10/18/2019 05:47:58 pm	14.236	1.553	-2.909	-1939.254	0.0371	-0.069	-46.296
10/18/2019 05:47:58 pm	14.237	1.553	-5.818	-969.627	0.0371	-0.139	-23.148
10/18/2019 05:47:58 pm	14.238	1.536	-5.818	969.627	0.0367	-0.139	23.148
10/18/2019 05:47:58 pm	14.239	1.536	-2.909	1939.254	0.0367	-0.069	46.296
10/18/2019 05:47:58 pm	14.240	1.536	0.000	1454.441	0.0367	0.000	34.722
10/18/2019 05:47:58 pm	14.241	1.536	0.000	484.814	0.0367	0.000	11.574
10/18/2019 05:47:58 pm	14.242	1.536	0.000	0.000	0.0367	0.000	0.000
10/18/2019 05:47:58 pm	14.243	1.536	0.000	-484.814	0.0367	0.000	-11.574
10/18/2019 05:47:58 pm	14.244	1.536	0.000	-1454.441	0.0367	0.000	-34.722
10/18/2019 05:47:58 pm	14.245	1.536	-2.909	-1939.254	0.0367	-0.069	-46.296
10/18/2019 05:47:58 pm	14.246	1.536	-5.818	-969.627	0.0367	-0.139	-23.148
10/18/2019 05:47:58 pm	14.247	1.518	-5.818	969.627	0.0362	-0.139	23.148
10/18/2019 05:47:58 pm	14.248	1.518	-2.909	1939.254	0.0362	-0.069	46.296
10/18/2019 05:47:58 pm	14.249	1.518	0.000	1454.441	0.0362	0.000	34.722
10/18/2019 05:47:58 pm	14.250	1.518	0.000	0.000	0.0362	0.000	5.777E-13
10/18/2019 05:47:58 pm	14.251	1.518	0.000	-1454.441	0.0362	0.000	-34.722
10/18/2019 05:47:58 pm	14.252	1.518	-2.909	-1939.254	0.0362	-0.069	-46.296
10/18/2019 05:47:58 pm	14.253	1.518	-5.818	-969.627	0.0362	-0.139	-23.148
10/18/2019 05:47:58 pm	14.254	1.501	-5.818	969.627	0.0358	-0.139	23.148
10/18/2019 05:47:58 pm	14.255	1.501	-2.909	1939.254	0.0358	-0.069	46.296
10/18/2019 05:47:58 pm	14.256	1.501	0.000	969.627	0.0358	0.000	23.148
10/18/2019 05:47:58 pm	14.257	1.501	0.000	-969.627	0.0358	0.000	-23.148
10/18/2019 05:47:58 pm	14.258	1.501	-2.909	-1939.254	0.0358	-0.069	-46.296
10/18/2019 05:47:58 pm	14.259	1.501	-5.818	-969.627	0.0358	-0.139	-23.148
10/18/2019 05:47:58 pm	14.260	1.484	-5.818	969.627	0.0354	-0.139	23.148
10/18/2019 05:47:58 pm	14.261	1.484	-2.909	1939.254	0.0354	-0.069	46.296
10/18/2019 05:47:58 pm	14.262	1.484	0.000	969.627	0.0354	0.000	23.148
10/18/2019 05:47:58 pm	14.263	1.484	0.000	-969.627	0.0354	0.000	-23.148
10/18/2019 05:47:58 pm	14.264	1.484	-2.909	-1939.254	0.0354	-0.069	-46.296
10/18/2019 05:47:58 pm	14.265	1.484	-5.818	-969.627	0.0354	-0.139	-23.148
10/18/2019 05:47:58 pm	14.266	1.466	-5.818	969.627	0.0350	-0.139	23.148
10/18/2019 05:47:58 pm	14.267	1.466	-2.909	1454.441	0.0350	-0.069	34.722
10/18/2019 05:47:58 pm	14.268	1.466	0.000	1.965E-10	0.0350	0.000	5.718E-12
10/18/2019 05:47:58 pm	14.269	1.466	-2.909	-1454.441	0.0350	-0.069	-34.722
10/18/2019 05:47:58 pm	14.270	1.466	-5.818	-969.627	0.0350	-0.139	-23.148
10/18/2019 05:47:58 pm	14.271	1.449	-5.818	969.627	0.0346	-0.139	23.148
10/18/2019 05:47:58 pm	14.272	1.449	-2.909	1454.441	0.0346	-0.069	34.722
10/18/2019 05:47:58 pm	14.273	1.449	0.000	2.152E-10	0.0346	0.000	4.559E-12
10/18/2019 05:47:58 pm	14.274	1.449	-2.909	-1454.441	0.0346	-0.069	-34.722
10/18/2019 05:47:58 pm	14.275	1.449	-5.818	-969.627	0.0346	-0.139	-23.148
10/18/2019 05:47:58 pm	14.276	1.431	-5.818	969.627	0.0342	-0.139	23.148
10/18/2019 05:47:58 pm	14.277	1.431	-2.909	1454.441	0.0342	-0.069	34.722
10/18/2019 05:47:58 pm	14.278	1.431	0.000	0.000	0.0342	0.000	0.000
10/18/2019 05:47:58 pm	14.279	1.431	-2.909	-1454.441	0.0342	-0.069	-34.722
10/18/2019 05:47:58 pm	14.280	1.431	-5.818	-969.627	0.0342	-0.139	-23.148
10/18/2019 05:47:58 pm	14.281	1.414	-5.818	484.814	0.0337	-0.139	11.574
10/18/2019 05:47:58 pm	14.282	1.414	-2.909	484.814	0.0337	-0.069	11.574
10/18/2019 05:47:58 pm	14.283	1.414	-2.909	-484.814	0.0337	-0.069	-11.574
10/18/2019 05:47:58 pm	14.284	1.414	-5.818	-484.814	0.0337	-0.139	-11.574
10/18/2019 05:47:58 pm	14.285	1.396	-5.818	484.814	0.0333	-0.139	11.574
10/18/2019 05:47:58 pm	14.286	1.396	-2.909	484.814	0.0333	-0.069	11.574
10/18/2019 05:47:58 pm	14.287	1.396	-2.909	-484.814	0.0333	-0.069	-11.574
10/18/2019 05:47:58 pm	14.288	1.396	-5.818	-484.814	0.0333	-0.139	-11.574
10/18/2019 05:47:58 pm	14.289	1.379	-5.818	484.814	0.0329	-0.139	11.574
10/18/2019 05:47:58 pm	14.290	1.379	-2.909	484.814	0.0329	-0.069	11.574
